Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,181.99430000,-161.92480000
0.09998400,134.51950000,-134.27350000
0.19996800,158.24930000,-63.19205000
0.29995199,181.99430000,-86.89099000
0.39993599,146.37670000,0.00000000
0.49991999,225.51670000,-23.68356000
0.59990399,181.99430000,55.28728000
0.69988798,138.47190000,27.63595000
0.79987198,142.42430000,43.44550000
0.89985598,90.99716000,-11.84178000
0.99983998,87.02940000,47.38250000
1.09982397,134.51950000,31.58834000
1.19980797,71.20448000,82.93860000
1.29979197,134.51950000,47.38250000
1.39977597,122.64700000,59.23966000
1.49975996,110.77450000,75.03383000
1.59974396,3.95238700,154.02010000
1.69972796,3.95238700,98.73277000
1.79971196,35.60224000,90.82800000
1.89969596,-11.85716000,78.98621000
1.99967995,-31.64985000,130.33650000
2.09966395,-110.77450000,205.37030000
2.19964795,-43.50701000,150.08300000
2.29963195,-94.94955000,138.22590000
2.39961594,-162.20160000,35.54072000
2.49959994,-150.34450000,102.68520000
2.59958394,-94.94955000,86.89099000
2.69956794,-201.77160000,177.71900000
2.79955193,-158.24930000,130.33650000
2.89953593,-114.72690000,94.78038000
2.99951993,-197.81920000,150.08300000
3.09950393,-158.24930000,86.89099000
3.19948792,-221.54900000,173.78200000
3.29947192,-189.89910000,114.52690000
3.39945592,-102.85430000,102.68520000
3.49943992,-126.59940000,122.43170000
3.59942392,-122.64700000,126.38410000
3.69940791,-201.77160000,118.47930000
3.79939191,-166.16940000,82.93860000
3.89937591,-138.47190000,31.58834000
3.99935991,-126.59940000,-19.74655000
4.09934390,-122.64700000,35.54072000
4.19932790,-90.99716000,7.88939400
4.29931190,-106.82210000,15.79417000
4.39929590,-55.37955000,11.84178000
4.49927989,-63.29971000,15.79417000
4.59926389,-98.90194000,-19.74655000
4.69924789,-94.94955000,-82.93860000
4.79923189,-75.17224000,-130.33650000
4.89921588,-126.59940000,-142.17830000
4.99919988,-3.95238700,-59.23966000
5.09918388,11.85716000,-39.49311000
5.19916788,27.68209000,-47.38250000
5.29915188,71.20448000,-161.92480000
5.39913587,39.55462000,-90.82800000
5.49911987,63.29971000,-55.28728000
5.59910387,110.77450000,-86.89099000
5.69908787,134.51950000,-126.38410000
5.79907186,75.17224000,-142.17830000
5.89905586,106.82210000,-201.41790000
5.99903986,122.64700000,-193.52850000
6.09902386,170.12180000,-94.78038000
6.19900785,122.64700000,-122.43170000
6.29899185,87.02940000,-150.08300000
6.39897585,15.82493000,-110.57460000
6.49895985,150.34450000,-161.92480000
6.59894384,154.29690000,-130.33650000
6.69892784,237.37390000,-98.73277000
6.79891184,83.07702000,-78.98621000
6.89889584,71.20448000,-51.33489000
6.99887984,59.33194000,-3.93700800
7.09886383,102.85430000,-3.93700800
7.19884783,79.12463000,11.84178000
7.29883183,146.37670000,-15.79417000
7.39881583,134.51950000,15.79417000
7.49879982,47.47478000,43.44550000
7.59878382,31.64985000,39.49311000
7.69876782,87.02940000,-27.63595000
7.79875182,31.64985000,55.28728000
7.89873581,67.25209000,39.49311000
7.99871981,-31.64985000,122.43170000
8.09870381,-11.85716000,118.47930000
8.19868781,-27.68209000,82.93860000
8.29867180,-11.85716000,55.28728000
8.39865580,-67.25209000,114.52690000
8.49863980,-15.82493000,90.82800000
8.59862380,-138.47190000,98.73277000
8.69860779,-118.67920000,47.38250000
8.79859179,-122.64700000,130.33650000
8.89857579,-130.55180000,59.23966000
8.99855979,-71.20448000,98.73277000
9.09854379,-170.12180000,51.33489000
9.19852778,-189.89910000,-15.79417000
9.29851178,-142.42430000,55.28728000
9.39849578,-102.85430000,31.58834000
9.49847978,-94.94955000,-3.93700800
9.59846377,-55.37955000,39.49311000
9.69844777,-79.12463000,15.79417000
9.79843177,-83.07702000,15.79417000
9.89841577,-23.72970000,31.58834000
9.99839976,-35.60224000,27.63595000
10.09838376,-15.82493000,0.00000000
10.19836776,-59.33194000,11.84178000
10.29835176,-7.90477300,-51.33489000
10.39833575,-39.55462000,59.23966000
10.49831975,-7.90477300,-51.33489000
10.59830375,3.95238700,47.38250000
10.69828775,15.82493000,43.44550000
10.79827175,31.64985000,7.88939400
10.89825574,87.02940000,-94.78038000
10.99823974,75.17224000,-161.92480000
11.09822374,130.55180000,-110.57460000
11.19820774,55.37955000,19.74655000
11.29819173,87.02940000,-67.12906000
11.39817573,138.47190000,-110.57460000
11.49815973,94.94955000,-86.89099000
11.59814373,47.47478000,-98.73277000
11.69812772,138.47190000,-130.33650000
11.79811172,126.59940000,-23.68356000
11.89809572,110.77450000,-102.68520000
11.99807972,83.07702000,-75.03383000
12.09806371,87.02940000,-47.38250000
12.19804771,122.64700000,-67.12906000
12.29803171,142.42430000,-106.63750000
12.39801571,130.55180000,-23.68356000
12.49799971,201.77160000,-43.44550000
12.59798370,114.72690000,-82.93860000
12.69796770,110.77450000,-59.23966000
12.79795170,118.67920000,-98.73277000
12.89793570,98.90194000,59.23966000
12.99791969,67.25209000,43.44550000
13.09790369,59.33194000,71.08144000
13.19788769,102.85430000,39.49311000
13.29787169,90.99716000,31.58834000
13.39785568,98.90194000,35.54072000
13.49783968,94.94955000,59.23966000
13.59782368,94.94955000,7.88939400
13.69780768,-19.77731000,71.08144000
13.79779167,7.90477300,67.12906000
13.89777567,-102.85430000,110.57460000
13.99775967,39.55462000,134.27350000
14.09774367,-31.64985000,102.68520000
14.19772767,-31.64985000,59.23966000
14.29771166,-51.42716000,63.19205000
14.39769566,-110.77450000,67.12906000
14.49767966,-11.85716000,98.73277000
14.59766366,-59.33194000,78.98621000
14.69764765,-134.51950000,59.23966000
14.79763165,-55.37955000,0.00000000
14.89761565,-146.37670000,35.54072000
14.99759965,-98.90194000,86.89099000
15.09758364,-94.94955000,106.63750000
15.19756764,-11.85716000,39.49311000
15.29755164,-166.16940000,-19.74655000
15.39753564,-118.67920000,-3.93700800
15.49751963,-98.90194000,94.78038000
15.59750363,-71.20448000,23.68356000
15.69748763,-35.60224000,0.00000000
15.79747163,-98.90194000,-51.33489000
15.89745563,-94.94955000,-55.28728000
15.99743962,-15.82493000,-27.63595000
16.09742362,-118.67920000,-23.68356000
