Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,7.90477300,-86.89099000
0.09998400,55.37955000,-94.78038000
0.19996800,59.33194000,-67.12906000
0.29995199,-47.47478000,-3.93700800
0.39993599,15.82493000,-35.54072000
0.49991999,51.42716000,-126.38410000
0.59990399,23.72970000,-19.74655000
0.69988798,47.47478000,-106.63750000
0.79987198,-43.50701000,-43.44550000
0.89985598,-43.50701000,-39.49311000
0.99983998,-19.77731000,-71.08144000
1.09982397,-3.95238700,-11.84178000
1.19980797,23.72970000,-47.38250000
1.29979197,7.90477300,0.00000000
1.39977597,-15.82493000,-11.84178000
1.49975996,-11.85716000,-19.74655000
1.59974396,-39.55462000,-114.52690000
1.69972796,-27.68209000,0.00000000
1.79971196,23.72970000,-35.54072000
1.89969596,15.82493000,-63.19205000
1.99967995,-19.77731000,-59.23966000
2.09966395,0.00000000,-11.84178000
2.19964795,67.25209000,-27.63595000
2.29963195,47.47478000,-27.63595000
2.39961594,-35.60224000,11.84178000
2.49959994,55.37955000,-43.44550000
2.59958394,31.64985000,3.93700800
2.69956794,-55.37955000,-19.74655000
2.79955193,-59.33194000,-31.58834000
2.89953593,43.50701000,-19.74655000
2.99951993,-3.95238700,-43.44550000
3.09950393,-55.37955000,-11.84178000
3.19948792,11.85716000,-35.54072000
3.29947192,-11.85716000,-11.84178000
3.39945592,59.33194000,-3.93700800
3.49943992,47.47478000,63.19205000
3.59942392,11.85716000,67.12906000
3.69940791,0.00000000,59.23966000
3.79939191,110.77450000,-27.63595000
3.89937591,27.68209000,-15.79417000
3.99935991,63.29971000,19.74655000
4.09934390,51.42716000,78.98621000
4.19932790,-51.42716000,23.68356000
4.29931190,7.90477300,3.93700800
4.39929590,55.37955000,-3.93700800
4.49927989,114.72690000,-19.74655000
4.59926389,39.55462000,-55.28728000
4.69924789,79.12463000,-19.74655000
4.79923189,39.55462000,-47.38250000
4.89921588,59.33194000,-19.74655000
4.99919988,23.72970000,86.89099000
5.09918388,11.85716000,43.44550000
5.19916788,51.42716000,47.38250000
5.29915188,75.17224000,55.28728000
5.39913587,71.20448000,51.33489000
5.49911987,43.50701000,122.43170000
5.59910387,79.12463000,126.38410000
5.69908787,118.67920000,138.22590000
5.79907186,102.85430000,114.52690000
5.89905586,79.12463000,82.93860000
5.99903986,0.00000000,51.33489000
6.09902386,-7.90477300,193.52850000
6.19900785,55.37955000,71.08144000
6.29899185,27.68209000,102.68520000
6.39897585,-63.29971000,146.13070000
6.49895985,-55.37955000,157.97240000
6.59894384,-51.42716000,98.73277000
6.69892784,0.00000000,114.52690000
6.79891184,-90.99716000,213.27510000
6.89889584,-102.85430000,185.62370000
6.99887984,-114.72690000,213.27510000
7.09886383,-79.12463000,165.87720000
7.19884783,-79.12463000,173.78200000
7.29883183,-35.60224000,197.48090000
7.39881583,-79.12463000,181.67140000
7.49879982,-150.34450000,209.32270000
7.59878382,-189.89910000,126.38410000
7.69876782,-154.29690000,181.67140000
7.79875182,-185.94670000,157.97240000
7.89873581,-178.02660000,213.27510000
7.99871981,-189.89910000,217.22750000
8.09870381,-225.51670000,90.82800000
8.19868781,-201.77160000,122.43170000
8.29867180,-154.29690000,236.97400000
8.39865580,-205.72400000,110.57460000
8.49863980,-209.69180000,51.33489000
8.59862380,-225.51670000,71.08144000
8.69860779,-178.02660000,90.82800000
8.79859179,-241.34160000,67.12906000
8.89857579,-209.69180000,-11.84178000
8.99855979,-237.37390000,-15.79417000
9.09854379,-209.69180000,-67.12906000
9.19852778,-181.99430000,-43.44550000
9.29851178,-213.64420000,19.74655000
9.39849578,-75.17224000,3.93700800
9.49847978,-166.16940000,-102.68520000
9.59846377,-150.34450000,-126.38410000
9.69844777,-98.90194000,-59.23966000
9.79843177,-79.12463000,-106.63750000
9.89841577,-122.64700000,-94.78038000
9.99839976,-106.82210000,-110.57460000
10.09838376,-67.25209000,-154.02010000
10.19836776,-43.50701000,-157.97240000
10.29835176,79.12463000,-138.22590000
10.39833575,63.29971000,-173.78200000
10.49831975,35.60224000,-225.11690000
10.59830375,55.37955000,-272.51470000
10.69828775,-11.85716000,-280.41950000
10.79827175,130.55180000,-213.27510000
10.89825574,118.67920000,-233.02160000
10.99823974,75.17224000,-296.21370000
11.09822374,154.29690000,-244.86340000
11.19820774,114.72690000,-240.92640000
11.29819173,150.34450000,-146.13070000
11.39817573,229.46910000,-173.78200000
11.49815973,162.20160000,-248.81580000
11.59814373,209.69180000,-292.26130000
11.69812772,257.16660000,-240.92640000
11.79811172,166.16940000,-268.56230000
11.89809572,197.81920000,-248.81580000
11.99807972,272.99150000,-248.81580000
12.09806371,257.16660000,-229.06920000
12.19804771,304.64140000,-236.97400000
12.29803171,209.69180000,-39.49311000
12.39801571,197.81920000,-67.12906000
12.49799971,253.21420000,-122.43170000
12.59798370,158.24930000,-75.03383000
12.69796770,201.77160000,-78.98621000
12.79795170,233.42150000,-98.73277000
12.89793570,221.54900000,-55.28728000
12.99791969,205.72400000,-39.49311000
13.09790369,237.37390000,43.44550000
13.19788769,166.16940000,75.03383000
13.29787169,130.55180000,19.74655000
13.39785568,102.85430000,-3.93700800
13.49783968,154.29690000,-11.84178000
13.59782368,83.07702000,51.33489000
13.69780768,51.42716000,106.63750000
13.79779167,114.72690000,43.44550000
13.89777567,11.85716000,98.73277000
13.99775967,-31.64985000,98.73277000
14.09774367,15.82493000,98.73277000
14.19772767,-35.60224000,209.32270000
14.29771166,-27.68209000,173.78200000
14.39769566,-55.37955000,201.41790000
14.49767966,-106.82210000,150.08300000
14.59766366,-134.51950000,134.27350000
14.69764765,-59.33194000,189.57610000
14.79763165,-134.51950000,157.97240000
14.89761565,-83.07702000,118.47930000
14.99759965,-193.86690000,71.08144000
15.09758364,-102.85430000,94.78038000
15.19756764,-154.29690000,138.22590000
15.29755164,-126.59940000,181.67140000
15.39753564,-162.20160000,154.02010000
15.49751963,-217.59660000,142.17830000
15.59750363,-174.07420000,94.78038000
15.69748763,-130.55180000,177.71900000
15.79747163,-102.85430000,78.98621000
15.89745563,-114.72690000,15.79417000
15.99743962,-90.99716000,19.74655000
16.09742362,-90.99716000,39.49311000
