Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,-43.50701000,51.33489000
0.09998400,-67.25209000,55.28728000
0.19996800,-102.85430000,51.33489000
0.29995199,-51.42716000,47.38250000
0.39993599,-31.64985000,31.58834000
0.49991999,-106.82210000,0.00000000
0.59990399,-39.55462000,-35.54072000
0.69988798,-126.59940000,-23.68356000
0.79987198,-114.72690000,43.44550000
0.89985598,-67.25209000,43.44550000
0.99983998,-79.12463000,78.98621000
1.09982397,-67.25209000,3.93700800
1.19980797,-39.55462000,23.68356000
1.29979197,-23.72970000,154.02010000
1.39977597,-71.20448000,165.87720000
1.49975996,-90.99716000,150.08300000
1.59974396,-83.07702000,3.93700800
1.69972796,-51.42716000,27.63595000
1.79971196,-47.47478000,23.68356000
1.89969596,-83.07702000,-11.84178000
1.99967995,-51.42716000,-19.74655000
2.09966395,-154.29690000,19.74655000
2.19964795,-75.17224000,31.58834000
2.29963195,-15.82493000,0.00000000
2.39961594,-35.60224000,3.93700800
2.49959994,-94.94955000,47.38250000
2.59958394,-27.68209000,-35.54072000
2.69956794,-3.95238700,-31.58834000
2.79955193,-47.47478000,-27.63595000
2.89953593,79.12463000,-86.89099000
2.99951993,-71.20448000,23.68356000
3.09950393,-59.33194000,-11.84178000
3.19948792,-31.64985000,-19.74655000
3.29947192,7.90477300,-3.93700800
3.39945592,39.55462000,-106.63750000
3.49943992,23.72970000,-55.28728000
3.59942392,7.90477300,-23.68356000
3.69940791,55.37955000,-63.19205000
3.79939191,15.82493000,3.93700800
3.89937591,-11.85716000,-35.54072000
3.99935991,35.60224000,-67.12906000
4.09934390,126.59940000,-55.28728000
4.19932790,114.72690000,-3.93700800
4.29931190,-11.85716000,-19.74655000
4.39929590,0.00000000,-43.44550000
4.49927989,75.17224000,-110.57460000
4.59926389,118.67920000,-134.27350000
4.69924789,71.20448000,-114.52690000
4.79923189,146.37670000,-146.13070000
4.89921588,150.34450000,-142.17830000
4.99919988,90.99716000,-82.93860000
5.09918388,142.42430000,-130.33650000
5.19916788,122.64700000,-55.28728000
5.29915188,118.67920000,-11.84178000
5.39913587,138.47190000,-59.23966000
5.49911987,94.94955000,11.84178000
5.59910387,63.29971000,-86.89099000
5.69908787,83.07702000,-86.89099000
5.79907186,51.42716000,-82.93860000
5.89905586,158.24930000,-55.28728000
5.99903986,83.07702000,-78.98621000
6.09902386,114.72690000,-71.08144000
6.19900785,59.33194000,-39.49311000
6.29899185,11.85716000,-63.19205000
6.39897585,63.29971000,-55.28728000
6.49895985,90.99716000,-75.03383000
6.59894384,11.85716000,-39.49311000
6.69892784,-3.95238700,-55.28728000
6.79891184,59.33194000,3.93700800
6.89889584,11.85716000,63.19205000
6.99887984,31.64985000,47.38250000
7.09886383,0.00000000,31.58834000
7.19884783,31.64985000,59.23966000
7.29883183,43.50701000,39.49311000
7.39881583,59.33194000,55.28728000
7.49879982,47.47478000,11.84178000
7.59878382,27.68209000,82.93860000
7.69876782,-3.95238700,122.43170000
7.79875182,15.82493000,185.62370000
7.89873581,-63.29971000,94.78038000
7.99871981,11.85716000,55.28728000
8.09870381,-31.64985000,39.49311000
8.19868781,-19.77731000,94.78038000
8.29867180,-11.85716000,165.87720000
8.39865580,-122.64700000,142.17830000
8.49863980,-27.68209000,63.19205000
8.59862380,-79.12463000,98.73277000
8.69860779,-31.64985000,146.13070000
8.79859179,-51.42716000,71.08144000
8.89857579,-63.29971000,31.58834000
8.99855979,-94.94955000,63.19205000
9.09854379,3.95238700,55.28728000
9.19852778,-11.85716000,59.23966000
9.29851178,-118.67920000,177.71900000
9.39849578,-122.64700000,90.82800000
9.49847978,-118.67920000,11.84178000
9.59846377,-106.82210000,11.84178000
9.69844777,-90.99716000,-27.63595000
9.79843177,-59.33194000,55.28728000
9.89841577,-47.47478000,15.79417000
9.99839976,-114.72690000,7.88939400
10.09838376,-55.37955000,-114.52690000
10.19836776,-31.64985000,27.63595000
10.29835176,-7.90477300,-82.93860000
10.39833575,-7.90477300,-51.33489000
10.49831975,-39.55462000,-114.52690000
10.59830375,23.72970000,-75.03383000
10.69828775,-51.42716000,-67.12906000
10.79827175,-3.95238700,-98.73277000
10.89825574,23.72970000,11.84178000
10.99823974,83.07702000,-118.47930000
11.09822374,11.85716000,-106.63750000
11.19820774,-7.90477300,-31.58834000
11.29819173,23.72970000,-35.54072000
11.39817573,51.42716000,-55.28728000
11.49815973,19.77731000,-59.23966000
11.59814373,7.90477300,-78.98621000
11.69812772,122.64700000,-43.44550000
11.79811172,146.37670000,-47.38250000
11.89809572,102.85430000,-78.98621000
11.99807972,106.82210000,-82.93860000
12.09806371,55.37955000,-94.78038000
12.19804771,67.25209000,-27.63595000
12.29803171,71.20448000,-7.88939400
12.39801571,43.50701000,-39.49311000
12.49799971,134.51950000,-146.13070000
12.59798370,11.85716000,-63.19205000
12.69796770,19.77731000,-67.12906000
12.79795170,-51.42716000,55.28728000
12.89793570,-59.33194000,-23.68356000
12.99791969,-31.64985000,-11.84178000
13.09790369,27.68209000,-82.93860000
13.19788769,59.33194000,-67.12906000
13.29787169,110.77450000,-43.44550000
13.39785568,19.77731000,-3.93700800
13.49783968,-90.99716000,-43.44550000
13.59782368,-15.82493000,-63.19205000
13.69780768,-15.82493000,-27.63595000
13.79779167,-11.85716000,63.19205000
13.89777567,-83.07702000,86.89099000
13.99775967,-23.72970000,-15.79417000
14.09774367,-43.50701000,-39.49311000
14.19772767,-23.72970000,-11.84178000
14.29771166,-3.95238700,15.79417000
14.39769566,-19.77731000,-47.38250000
14.49767966,-71.20448000,-43.44550000
14.59766366,7.90477300,-3.93700800
14.69764765,11.85716000,-3.93700800
14.79763165,11.85716000,-75.03383000
14.89761565,19.77731000,-47.38250000
14.99759965,55.37955000,11.84178000
15.09758364,-47.47478000,59.23966000
15.19756764,39.55462000,31.58834000
15.29755164,122.64700000,59.23966000
15.39753564,23.72970000,11.84178000
15.49751963,7.90477300,-7.88939400
15.59750363,7.90477300,51.33489000
15.69748763,47.47478000,43.44550000
15.79747163,31.64985000,63.19205000
15.89745563,87.02940000,43.44550000
15.99743962,27.68209000,3.93700800
