Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,-102.85430000,110.57460000
0.09998400,-75.17224000,75.03383000
0.19996800,-118.67920000,43.44550000
0.29995199,-90.99716000,15.79417000
0.39993599,-59.33194000,31.58834000
0.49991999,-47.47478000,114.52690000
0.59990399,-90.99716000,55.28728000
0.69988798,-67.25209000,78.98621000
0.79987198,-142.42430000,142.17830000
0.89985598,-79.12463000,-19.74655000
0.99983998,-142.42430000,23.68356000
1.09982397,-110.77450000,106.63750000
1.19980797,-31.64985000,122.43170000
1.29979197,-15.82493000,-7.88939400
1.39977597,-83.07702000,11.84178000
1.49975996,-51.42716000,23.68356000
1.59974396,-126.59940000,43.44550000
1.69972796,-98.90194000,15.79417000
1.79971196,-47.47478000,7.88939400
1.89969596,-83.07702000,27.63595000
1.99967995,-7.90477300,-31.58834000
2.09966395,63.29971000,3.93700800
2.19964795,7.90477300,-90.82800000
2.29963195,23.72970000,-177.71900000
2.39961594,15.82493000,-98.73277000
2.49959994,59.33194000,-63.19205000
2.59958394,-31.64985000,-11.84178000
2.69956794,-11.85716000,-35.54072000
2.79955193,-63.29971000,-23.68356000
2.89953593,-3.95238700,15.79417000
2.99951993,63.29971000,-31.58834000
3.09950393,83.07702000,-71.08144000
3.19948792,27.68209000,-106.63750000
3.29947192,75.17224000,-130.33650000
3.39945592,39.55462000,-55.28728000
3.49943992,27.68209000,-11.84178000
3.59942392,51.42716000,-43.44550000
3.69940791,158.24930000,-55.28728000
3.79939191,126.59940000,-118.47930000
3.89937591,90.99716000,-110.57460000
3.99935991,83.07702000,-7.88939400
4.09934390,181.99430000,-94.78038000
4.19932790,87.02940000,-27.63595000
4.29931190,23.72970000,-15.79417000
4.39929590,11.85716000,-27.63595000
4.49927989,75.17224000,-63.19205000
4.59926389,94.94955000,-11.84178000
4.69924789,110.77450000,-3.93700800
4.79923189,90.99716000,-3.93700800
4.89921588,154.29690000,19.74655000
4.99919988,51.42716000,-98.73277000
5.09918388,15.82493000,122.43170000
5.19916788,35.60224000,27.63595000
5.29915188,90.99716000,55.28728000
5.39913587,59.33194000,27.63595000
5.49911987,63.29971000,98.73277000
5.59910387,27.68209000,90.82800000
5.69908787,75.17224000,146.13070000
5.79907186,31.64985000,86.89099000
5.89905586,-3.95238700,169.82960000
5.99903986,15.82493000,78.98621000
6.09902386,-27.68209000,78.98621000
6.19900785,7.90477300,86.89099000
6.29899185,35.60224000,71.08144000
6.39897585,-110.77450000,134.27350000
6.49895985,-31.64985000,90.82800000
6.59894384,-15.82493000,146.13070000
6.69892784,-47.47478000,86.89099000
6.79891184,-39.55462000,19.74655000
6.89889584,-51.42716000,110.57460000
6.99887984,-47.47478000,122.43170000
7.09886383,-87.02940000,110.57460000
7.19884783,-98.90194000,90.82800000
7.29883183,-75.17224000,82.93860000
7.39881583,-79.12463000,63.19205000
7.49879982,-90.99716000,55.28728000
7.59878382,-63.29971000,31.58834000
7.69876782,-71.20448000,86.89099000
7.79875182,-90.99716000,59.23966000
7.89873581,-90.99716000,122.43170000
7.99871981,-71.20448000,114.52690000
8.09870381,-11.85716000,102.68520000
8.19868781,-63.29971000,63.19205000
8.29867180,19.77731000,126.38410000
8.39865580,-31.64985000,94.78038000
8.49863980,-59.33194000,67.12906000
8.59862380,-71.20448000,-47.38250000
8.69860779,-63.29971000,59.23966000
8.79859179,-47.47478000,82.93860000
8.89857579,-130.55180000,-15.79417000
8.99855979,-59.33194000,-67.12906000
9.09854379,-59.33194000,-59.23966000
9.19852778,11.85716000,47.38250000
9.29851178,27.68209000,-31.58834000
9.39849578,-15.82493000,-51.33489000
9.49847978,-31.64985000,-150.08300000
9.59846377,-35.60224000,-134.27350000
9.69844777,-87.02940000,-43.44550000
9.79843177,-55.37955000,-27.63595000
9.89841577,-110.77450000,23.68356000
9.99839976,-47.47478000,-86.89099000
10.09838376,0.00000000,-189.57610000
10.19836776,11.85716000,-118.47930000
10.29835176,23.72970000,-35.54072000
10.39833575,67.25209000,-75.03383000
10.49831975,27.68209000,-90.82800000
10.59830375,-23.72970000,-27.63595000
10.69828775,47.47478000,-82.93860000
10.79827175,19.77731000,-27.63595000
10.89825574,43.50701000,-90.82800000
10.99823974,31.64985000,-142.17830000
11.09822374,134.51950000,-217.22750000
11.19820774,-59.33194000,-130.33650000
11.29819173,63.29971000,-78.98621000
11.39817573,35.60224000,-71.08144000
11.49815973,15.82493000,-43.44550000
11.59814373,23.72970000,-75.03383000
11.69812772,94.94955000,-71.08144000
11.79811172,63.29971000,-47.38250000
11.89809572,87.02940000,11.84178000
11.99807972,134.51950000,-3.93700800
12.09806371,102.85430000,0.00000000
12.19804771,55.37955000,-59.23966000
12.29803171,23.72970000,-11.84178000
12.39801571,-35.60224000,98.73277000
12.49799971,75.17224000,0.00000000
12.59798370,67.25209000,23.68356000
12.69796770,90.99716000,19.74655000
12.79795170,114.72690000,31.58834000
12.89793570,189.89910000,-15.79417000
12.99791969,94.94955000,11.84178000
13.09790369,11.85716000,-27.63595000
13.19788769,47.47478000,-47.38250000
13.29787169,7.90477300,67.12906000
13.39785568,-3.95238700,134.27350000
13.49783968,55.37955000,27.63595000
13.59782368,79.12463000,3.93700800
13.69780768,23.72970000,0.00000000
13.79779167,138.47190000,-67.12906000
13.89777567,75.17224000,-19.74655000
13.99775967,39.55462000,-7.88939400
14.09774367,-63.29971000,55.28728000
14.19772767,3.95238700,146.13070000
14.29771166,35.60224000,11.84178000
14.39769566,-27.68209000,94.78038000
14.49767966,31.64985000,67.12906000
14.59766366,-11.85716000,51.33489000
14.69764765,90.99716000,-11.84178000
14.79763165,0.00000000,-78.98621000
14.89761565,-39.55462000,-15.79417000
14.99759965,-90.99716000,47.38250000
15.09758364,-39.55462000,47.38250000
15.19756764,-83.07702000,71.08144000
15.29755164,-23.72970000,-35.54072000
15.39753564,-118.67920000,67.12906000
15.49751963,-47.47478000,39.49311000
15.59750363,35.60224000,-98.73277000
15.69748763,90.99716000,-71.08144000
15.79747163,23.72970000,-63.19205000
15.89745563,-7.90477300,0.00000000
15.99743962,-51.42716000,-15.79417000
16.09742362,-94.94955000,35.54072000
