Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,79.12463000,-55.28728000
0.09998400,83.07702000,-134.27350000
0.19996800,59.33194000,-82.93860000
0.29995199,39.55462000,-67.12906000
0.39993599,71.20448000,-181.67140000
0.49991999,39.55462000,-59.23966000
0.59990399,98.90194000,-165.87720000
0.69988798,102.85430000,-51.33489000
0.79987198,98.90194000,-43.44550000
0.89985598,83.07702000,-102.68520000
0.99983998,63.29971000,-94.78038000
1.09982397,94.94955000,-39.49311000
1.19980797,102.85430000,-27.63595000
1.29979197,75.17224000,-75.03383000
1.39977597,39.55462000,-59.23966000
1.49975996,51.42716000,15.79417000
1.59974396,114.72690000,-47.38250000
1.69972796,114.72690000,-71.08144000
1.79971196,110.77450000,-27.63595000
1.89969596,83.07702000,-126.38410000
1.99967995,114.72690000,-55.28728000
2.09966395,35.60224000,15.79417000
2.19964795,51.42716000,0.00000000
2.29963195,7.90477300,-35.54072000
2.39961594,55.37955000,-51.33489000
2.49959994,11.85716000,-3.93700800
2.59958394,19.77731000,19.74655000
2.69956794,67.25209000,67.12906000
2.79955193,27.68209000,75.03383000
2.89953593,83.07702000,23.68356000
2.99951993,11.85716000,146.13070000
3.09950393,11.85716000,98.73277000
3.19948792,39.55462000,11.84178000
3.29947192,15.82493000,7.88939400
3.39945592,0.00000000,102.68520000
3.49943992,-71.20448000,59.23966000
3.59942392,-59.33194000,63.19205000
3.69940791,-23.72970000,23.68356000
3.79939191,-11.85716000,-11.84178000
3.89937591,-51.42716000,-15.79417000
3.99935991,11.85716000,27.63595000
4.09934390,-19.77731000,102.68520000
4.19932790,-47.47478000,-19.74655000
4.29931190,-7.90477300,-51.33489000
4.39929590,0.00000000,-67.12906000
4.49927989,-43.50701000,-75.03383000
4.59926389,-51.42716000,7.88939400
4.69924789,-90.99716000,-3.93700800
4.79923189,-11.85716000,-31.58834000
4.89921588,-27.68209000,-43.44550000
4.99919988,-11.85716000,-98.73277000
5.09918388,23.72970000,-98.73277000
5.19916788,47.47478000,-43.44550000
5.29915188,98.90194000,-94.78038000
5.39913587,39.55462000,-19.74655000
5.49911987,43.50701000,19.74655000
5.59910387,114.72690000,-39.49311000
5.69908787,90.99716000,-11.84178000
5.79907186,23.72970000,-47.38250000
5.89905586,79.12463000,-43.44550000
5.99903986,51.42716000,-23.68356000
6.09902386,63.29971000,-118.47930000
6.19900785,31.64985000,-55.28728000
6.29899185,35.60224000,-59.23966000
6.39897585,75.17224000,-98.73277000
6.49895985,114.72690000,-114.52690000
6.59894384,134.51950000,-63.19205000
6.69892784,146.37670000,0.00000000
6.79891184,110.77450000,35.54072000
6.89889584,87.02940000,-27.63595000
6.99887984,87.02940000,-15.79417000
7.09886383,98.90194000,-75.03383000
7.19884783,90.99716000,-47.38250000
7.29883183,59.33194000,-78.98621000
7.39881583,23.72970000,-67.12906000
7.49879982,11.85716000,-51.33489000
7.59878382,75.17224000,-47.38250000
7.69876782,59.33194000,3.93700800
7.79875182,59.33194000,-67.12906000
7.89873581,11.85716000,-51.33489000
7.99871981,-23.72970000,-15.79417000
8.09870381,3.95238700,43.44550000
8.19868781,7.90477300,106.63750000
8.29867180,-3.95238700,3.93700800
8.39865580,-79.12463000,-15.79417000
8.49863980,-15.82493000,35.54072000
8.59862380,11.85716000,106.63750000
8.69860779,-35.60224000,122.43170000
8.79859179,-55.37955000,43.44550000
8.89857579,-51.42716000,39.49311000
8.99855979,-130.55180000,7.88939400
9.09854379,-43.50701000,75.03383000
9.19852778,-59.33194000,47.38250000
9.29851178,-87.02940000,90.82800000
9.39849578,-7.90477300,-15.79417000
9.49847978,-27.68209000,-35.54072000
9.59846377,-63.29971000,27.63595000
9.69844777,-75.17224000,0.00000000
9.79843177,-55.37955000,3.93700800
9.89841577,-67.25209000,-35.54072000
9.99839976,0.00000000,-98.73277000
10.09838376,-39.55462000,-86.89099000
10.19836776,-110.77450000,39.49311000
10.29835176,3.95238700,7.88939400
10.39833575,63.29971000,-71.08144000
10.49831975,39.55462000,-114.52690000
10.59830375,23.72970000,-102.68520000
10.69828775,11.85716000,-15.79417000
10.79827175,19.77731000,-55.28728000
10.89825574,75.17224000,15.79417000
10.99823974,-15.82493000,-43.44550000
11.09822374,27.68209000,-67.12906000
11.19820774,63.29971000,-55.28728000
11.29819173,146.37670000,-98.73277000
11.39817573,83.07702000,-23.68356000
11.49815973,47.47478000,-82.93860000
11.59814373,15.82493000,-47.38250000
11.69812772,63.29971000,-86.89099000
11.79811172,71.20448000,-35.54072000
11.89809572,181.99430000,11.84178000
11.99807972,102.85430000,-59.23966000
12.09806371,106.82210000,-134.27350000
12.19804771,51.42716000,-59.23966000
12.29803171,114.72690000,-55.28728000
12.39801571,83.07702000,47.38250000
12.49799971,130.55180000,-39.49311000
12.59798370,106.82210000,23.68356000
12.69796770,7.90477300,51.33489000
12.79795170,87.02940000,78.98621000
12.89793570,59.33194000,-27.63595000
12.99791969,98.90194000,-39.49311000
13.09790369,7.90477300,43.44550000
13.19788769,35.60224000,63.19205000
13.29787169,35.60224000,106.63750000
13.39785568,0.00000000,130.33650000
13.49783968,-79.12463000,82.93860000
13.59782368,-71.20448000,-3.93700800
13.69780768,15.82493000,-3.93700800
13.79779167,11.85716000,71.08144000
13.89777567,-47.47478000,106.63750000
13.99775967,-83.07702000,82.93860000
14.09774367,-59.33194000,78.98621000
14.19772767,-39.55462000,118.47930000
14.29771166,-55.37955000,110.57460000
14.39769566,-90.99716000,63.19205000
14.49767966,-110.77450000,71.08144000
14.59766366,-122.64700000,47.38250000
14.69764765,-122.64700000,118.47930000
14.79763165,-87.02940000,59.23966000
14.89761565,-146.37670000,-15.79417000
14.99759965,-130.55180000,-3.93700800
15.09758364,-114.72690000,55.28728000
15.19756764,-170.12180000,11.84178000
15.29755164,-71.20448000,27.63595000
15.39753564,-87.02940000,-35.54072000
15.49751963,3.95238700,-51.33489000
15.59750363,-35.60224000,-27.63595000
15.69748763,-7.90477300,-63.19205000
15.79747163,-39.55462000,15.79417000
15.89745563,-31.64985000,19.74655000
15.99743962,-87.02940000,-3.93700800
16.09742362,-83.07702000,-11.84178000
