Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,47.47478000,-51.33489000
0.09998400,122.64700000,-47.38250000
0.19996800,31.64985000,90.82800000
0.29995199,59.33194000,47.38250000
0.39993599,47.47478000,39.49311000
0.49991999,63.29971000,-35.54072000
0.59990399,59.33194000,35.54072000
0.69988798,102.85430000,27.63595000
0.79987198,146.37670000,-39.49311000
0.89985598,27.68209000,-19.74655000
0.99983998,55.37955000,114.52690000
1.09982397,59.33194000,75.03383000
1.19980797,102.85430000,71.08144000
1.29979197,98.90194000,-27.63595000
1.39977597,51.42716000,31.58834000
1.49975996,0.00000000,7.88939400
1.59974396,-83.07702000,-51.33489000
1.69972796,-19.77731000,63.19205000
1.79971196,43.50701000,-39.49311000
1.89969596,-43.50701000,86.89099000
1.99967995,-114.72690000,55.28728000
2.09966395,-67.25209000,106.63750000
2.19964795,-90.99716000,110.57460000
2.29963195,-19.77731000,150.08300000
2.39961594,0.00000000,-35.54072000
2.49959994,-75.17224000,114.52690000
2.59958394,-35.60224000,130.33650000
2.69956794,-71.20448000,146.13070000
2.79955193,-67.25209000,126.38410000
2.89953593,-98.90194000,78.98621000
2.99951993,-94.94955000,161.92480000
3.09950393,-43.50701000,90.82800000
3.19948792,-7.90477300,98.73277000
3.29947192,-15.82493000,94.78038000
3.39945592,-19.77731000,98.73277000
3.49943992,-102.85430000,51.33489000
3.59942392,-87.02940000,110.57460000
3.69940791,-59.33194000,102.68520000
3.79939191,-138.47190000,0.00000000
3.89937591,-110.77450000,-47.38250000
3.99935991,-59.33194000,3.93700800
4.09934390,-27.68209000,31.58834000
4.19932790,-39.55462000,0.00000000
4.29931190,-94.94955000,19.74655000
4.39929590,-162.20160000,0.00000000
4.49927989,-47.47478000,-43.44550000
4.59926389,-110.77450000,-67.12906000
4.69924789,-71.20448000,15.79417000
4.79923189,-83.07702000,11.84178000
4.89921588,-51.42716000,-43.44550000
4.99919988,-55.37955000,-78.98621000
5.09918388,-7.90477300,-51.33489000
5.19916788,11.85716000,-39.49311000
5.29915188,102.85430000,-118.47930000
5.39913587,19.77731000,-94.78038000
5.49911987,71.20448000,-110.57460000
5.59910387,63.29971000,-122.43170000
5.69908787,67.25209000,-110.57460000
5.79907186,90.99716000,-15.79417000
5.89905586,55.37955000,-67.12906000
5.99903986,122.64700000,-165.87720000
6.09902386,98.90194000,-43.44550000
6.19900785,23.72970000,-106.63750000
6.29899185,63.29971000,-134.27350000
6.39897585,98.90194000,-86.89099000
6.49895985,83.07702000,-82.93860000
6.59894384,67.25209000,-98.73277000
6.69892784,59.33194000,-31.58834000
6.79891184,43.50701000,-67.12906000
6.89889584,31.64985000,-94.78038000
6.99887984,43.50701000,-35.54072000
7.09886383,87.02940000,-110.57460000
7.19884783,130.55180000,-15.79417000
7.29883183,51.42716000,-43.44550000
7.39881583,83.07702000,-94.78038000
7.49879982,106.82210000,-47.38250000
7.59878382,79.12463000,-51.33489000
7.69876782,98.90194000,-27.63595000
7.79875182,79.12463000,0.00000000
7.89873581,94.94955000,7.88939400
7.99871981,39.55462000,59.23966000
8.09870381,75.17224000,31.58834000
8.19868781,59.33194000,59.23966000
8.29867180,-27.68209000,23.68356000
8.39865580,-23.72970000,-39.49311000
8.49863980,19.77731000,0.00000000
8.59862380,19.77731000,-15.79417000
8.69860779,67.25209000,11.84178000
8.79859179,-7.90477300,51.33489000
8.89857579,-71.20448000,-19.74655000
8.99855979,-19.77731000,11.84178000
9.09854379,7.90477300,-27.63595000
9.19852778,7.90477300,39.49311000
9.29851178,3.95238700,47.38250000
9.39849578,-51.42716000,35.54072000
9.49847978,-162.20160000,71.08144000
9.59846377,-7.90477300,-3.93700800
9.69844777,35.60224000,67.12906000
9.79843177,-47.47478000,67.12906000
9.89841577,27.68209000,51.33489000
9.99839976,-19.77731000,47.38250000
10.09838376,-47.47478000,27.63595000
10.19836776,-11.85716000,90.82800000
10.29835176,-27.68209000,-27.63595000
10.39833575,39.55462000,-19.74655000
10.49831975,7.90477300,39.49311000
10.59830375,-39.55462000,78.98621000
10.69828775,-31.64985000,106.63750000
10.79827175,-31.64985000,59.23966000
10.89825574,-55.37955000,59.23966000
10.99823974,39.55462000,114.52690000
11.09822374,75.17224000,27.63595000
11.19820774,-75.17224000,11.84178000
11.29819173,0.00000000,-19.74655000
11.39817573,7.90477300,-63.19205000
11.49815973,-7.90477300,-35.54072000
11.59814373,-15.82493000,67.12906000
11.69812772,-67.25209000,11.84178000
11.79811172,-67.25209000,-23.68356000
11.89809572,-55.37955000,-71.08144000
11.99807972,15.82493000,-23.68356000
12.09806371,-47.47478000,75.03383000
12.19804771,-47.47478000,39.49311000
12.29803171,-47.47478000,-7.88939400
12.39801571,-47.47478000,19.74655000
12.49799971,-15.82493000,-19.74655000
12.59798370,19.77731000,39.49311000
12.69796770,39.55462000,7.88939400
12.79795170,35.60224000,19.74655000
12.89793570,-51.42716000,-55.28728000
12.99791969,-35.60224000,19.74655000
13.09790369,-27.68209000,55.28728000
13.19788769,-7.90477300,11.84178000
13.29787169,-3.95238700,3.93700800
13.39785568,-51.42716000,47.38250000
13.49783968,-39.55462000,-35.54072000
13.59782368,7.90477300,-23.68356000
13.69780768,-3.95238700,-11.84178000
13.79779167,-31.64985000,35.54072000
13.89777567,7.90477300,-35.54072000
13.99775967,-71.20448000,-23.68356000
14.09774367,-31.64985000,-23.68356000
14.19772767,-51.42716000,15.79417000
14.29771166,-31.64985000,7.88939400
14.39769566,-39.55462000,55.28728000
14.49767966,-15.82493000,-27.63595000
14.59766366,-27.68209000,0.00000000
14.69764765,-27.68209000,63.19205000
14.79763165,-27.68209000,75.03383000
14.89761565,-39.55462000,102.68520000
14.99759965,59.33194000,27.63595000
15.09758364,-7.90477300,11.84178000
15.19756764,-35.60224000,39.49311000
15.29755164,-47.47478000,27.63595000
15.39753564,3.95238700,118.47930000
15.49751963,-79.12463000,55.28728000
15.59750363,-51.42716000,19.74655000
15.69748763,-67.25209000,63.19205000
15.79747163,-35.60224000,11.84178000
15.89745563,-3.95238700,-55.28728000
15.99743962,3.95238700,-31.58834000
16.09742362,-83.07702000,39.49311000
