Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,83.07702000,71.08144000
0.09998400,134.51950000,114.52690000
0.19996800,83.07702000,35.54072000
0.29995199,11.85716000,98.73277000
0.39993599,11.85716000,67.12906000
0.49991999,-27.68209000,106.63750000
0.59990399,51.42716000,27.63595000
0.69988798,83.07702000,0.00000000
0.79987198,-63.29971000,-7.88939400
0.89985598,-3.95238700,43.44550000
0.99983998,-11.85716000,110.57460000
1.09982397,27.68209000,43.44550000
1.19980797,-15.82493000,90.82800000
1.29979197,-19.77731000,-27.63595000
1.39977597,-75.17224000,23.68356000
1.49975996,-35.60224000,75.03383000
1.59974396,-7.90477300,-19.74655000
1.69972796,7.90477300,31.58834000
1.79971196,-51.42716000,47.38250000
1.89969596,-3.95238700,-3.93700800
1.99967995,-75.17224000,51.33489000
2.09966395,43.50701000,82.93860000
2.19964795,-7.90477300,19.74655000
2.29963195,3.95238700,11.84178000
2.39961594,-19.77731000,102.68520000
2.49959994,-110.77450000,31.58834000
2.59958394,-79.12463000,19.74655000
2.69956794,-114.72690000,98.73277000
2.79955193,-35.60224000,-31.58834000
2.89953593,-15.82493000,19.74655000
2.99951993,-79.12463000,-7.88939400
3.09950393,-43.50701000,-7.88939400
3.19948792,-102.85430000,82.93860000
3.29947192,-7.90477300,11.84178000
3.39945592,7.90477300,19.74655000
3.49943992,23.72970000,11.84178000
3.59942392,7.90477300,82.93860000
3.69940791,-19.77731000,75.03383000
3.79939191,-27.68209000,27.63595000
3.89937591,-102.85430000,59.23966000
3.99935991,-134.51950000,71.08144000
4.09934390,-43.50701000,23.68356000
4.19932790,-83.07702000,47.38250000
4.29931190,-79.12463000,-11.84178000
4.39929590,-83.07702000,19.74655000
4.49927989,-90.99716000,0.00000000
4.59926389,-79.12463000,47.38250000
4.69924789,-59.33194000,47.38250000
4.79923189,-59.33194000,-7.88939400
4.89921588,-110.77450000,-31.58834000
4.99919988,-87.02940000,39.49311000
5.09918388,19.77731000,31.58834000
5.19916788,7.90477300,19.74655000
5.29915188,-83.07702000,23.68356000
5.39913587,-31.64985000,55.28728000
5.49911987,-118.67920000,-3.93700800
5.59910387,-51.42716000,-7.88939400
5.69908787,-31.64985000,27.63595000
5.79907186,19.77731000,-15.79417000
5.89905586,7.90477300,-43.44550000
5.99903986,-11.85716000,-11.84178000
6.09902386,19.77731000,15.79417000
6.19900785,90.99716000,23.68356000
6.29899185,19.77731000,27.63595000
6.39897585,31.64985000,-78.98621000
6.49895985,27.68209000,-19.74655000
6.59894384,43.50701000,11.84178000
6.69892784,47.47478000,-3.93700800
6.79891184,55.37955000,-75.03383000
6.89889584,47.47478000,-15.79417000
6.99887984,75.17224000,-19.74655000
7.09886383,51.42716000,-86.89099000
7.19884783,-7.90477300,0.00000000
7.29883183,35.60224000,-39.49311000
7.39881583,31.64985000,-39.49311000
7.49879982,63.29971000,-78.98621000
7.59878382,35.60224000,-55.28728000
7.69876782,55.37955000,-110.57460000
7.79875182,110.77450000,-82.93860000
7.89873581,94.94955000,-15.79417000
7.99871981,83.07702000,19.74655000
8.09870381,31.64985000,15.79417000
8.19868781,79.12463000,-35.54072000
8.29867180,90.99716000,-71.08144000
8.39865580,59.33194000,-27.63595000
8.49863980,47.47478000,27.63595000
8.59862380,23.72970000,-19.74655000
8.69860779,3.95238700,-59.23966000
8.79859179,-27.68209000,55.28728000
8.89857579,-27.68209000,-51.33489000
8.99855979,19.77731000,-51.33489000
9.09854379,-7.90477300,82.93860000
9.19852778,-47.47478000,35.54072000
9.29851178,-19.77731000,94.78038000
9.39849578,27.68209000,15.79417000
9.49847978,59.33194000,90.82800000
9.59846377,-23.72970000,138.22590000
9.69844777,-47.47478000,47.38250000
9.79843177,-27.68209000,78.98621000
9.89841577,-87.02940000,106.63750000
9.99839976,0.00000000,118.47930000
10.09838376,-43.50701000,23.68356000
10.19836776,-7.90477300,35.54072000
10.29835176,-83.07702000,59.23966000
10.39833575,-55.37955000,51.33489000
10.49831975,3.95238700,-35.54072000
10.59830375,-118.67920000,118.47930000
10.69828775,-43.50701000,86.89099000
10.79827175,-75.17224000,43.44550000
10.89825574,-87.02940000,7.88939400
10.99823974,-122.64700000,7.88939400
11.09822374,-102.85430000,23.68356000
11.19820774,-106.82210000,-15.79417000
11.29819173,-79.12463000,3.93700800
11.39817573,-51.42716000,-15.79417000
11.49815973,-55.37955000,-27.63595000
11.59814373,-102.85430000,-11.84178000
11.69812772,-79.12463000,-47.38250000
11.79811172,-55.37955000,-35.54072000
11.89809572,27.68209000,31.58834000
11.99807972,3.95238700,-19.74655000
12.09806371,-39.55462000,7.88939400
12.19804771,-59.33194000,-35.54072000
12.29803171,-15.82493000,-43.44550000
12.39801571,-35.60224000,-43.44550000
12.49799971,-87.02940000,-19.74655000
12.59798370,71.20448000,-63.19205000
12.69796770,67.25209000,-23.68356000
12.79795170,23.72970000,-67.12906000
12.89793570,35.60224000,-27.63595000
12.99791969,23.72970000,-67.12906000
13.09790369,110.77450000,-63.19205000
13.19788769,63.29971000,-43.44550000
13.29787169,19.77731000,-102.68520000
13.39785568,27.68209000,-55.28728000
13.49783968,79.12463000,-27.63595000
13.59782368,71.20448000,27.63595000
13.69780768,114.72690000,-3.93700800
13.79779167,83.07702000,-7.88939400
13.89777567,3.95238700,-47.38250000
13.99775967,146.37670000,-90.82800000
14.09774367,166.16940000,-19.74655000
14.19772767,134.51950000,-27.63595000
14.29771166,19.77731000,-51.33489000
14.39769566,63.29971000,23.68356000
14.49767966,-19.77731000,7.88939400
14.59766366,90.99716000,-23.68356000
14.69764765,51.42716000,7.88939400
14.79763165,11.85716000,15.79417000
14.89761565,31.64985000,-55.28728000
14.99759965,23.72970000,-71.08144000
15.09758364,39.55462000,-31.58834000
15.19756764,79.12463000,55.28728000
15.29755164,106.82210000,31.58834000
15.39753564,39.55462000,94.78038000
15.49751963,-3.95238700,75.03383000
15.59750363,15.82493000,63.19205000
15.69748763,19.77731000,90.82800000
15.79747163,43.50701000,43.44550000
15.89745563,67.25209000,3.93700800
15.99743962,31.64985000,39.49311000
16.09742362,27.68209000,82.93860000
