Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,11.85716000,-55.28728000
0.09998400,-47.47478000,35.54072000
0.19996800,-27.68209000,35.54072000
0.29995199,-63.29971000,23.68356000
0.39993599,35.60224000,-51.33489000
0.49991999,67.25209000,-55.28728000
0.59990399,-11.85716000,102.68520000
0.69988798,-35.60224000,122.43170000
0.79987198,51.42716000,11.84178000
0.89985598,63.29971000,-106.63750000
0.99983998,-23.72970000,-19.74655000
1.09982397,3.95238700,3.93700800
1.19980797,0.00000000,39.49311000
1.29979197,7.90477300,-11.84178000
1.39977597,35.60224000,-3.93700800
1.49975996,59.33194000,-15.79417000
1.59974396,-7.90477300,51.33489000
1.69972796,31.64985000,43.44550000
1.79971196,-23.72970000,31.58834000
1.89969596,-55.37955000,82.93860000
1.99967995,-27.68209000,-23.68356000
2.09966395,7.90477300,-55.28728000
2.19964795,23.72970000,15.79417000
2.29963195,-3.95238700,15.79417000
2.39961594,-3.95238700,7.88939400
2.49959994,-23.72970000,-39.49311000
2.59958394,-11.85716000,35.54072000
2.69956794,-19.77731000,-94.78038000
2.79955193,-19.77731000,7.88939400
2.89953593,-3.95238700,51.33489000
2.99951993,19.77731000,-15.79417000
3.09950393,39.55462000,-27.63595000
3.19948792,-7.90477300,63.19205000
3.29947192,-19.77731000,39.49311000
3.39945592,7.90477300,90.82800000
3.49943992,35.60224000,86.89099000
3.59942392,71.20448000,-39.49311000
3.69940791,71.20448000,-23.68356000
3.79939191,-67.25209000,78.98621000
3.89937591,-67.25209000,-7.88939400
3.99935991,-23.72970000,23.68356000
4.09934390,110.77450000,-15.79417000
4.19932790,59.33194000,15.79417000
4.29931190,-90.99716000,-11.84178000
4.39929590,-63.29971000,-110.57460000
4.49927989,-23.72970000,-7.88939400
4.59926389,-90.99716000,-7.88939400
4.69924789,-79.12463000,-31.58834000
4.79923189,15.82493000,-3.93700800
4.89921588,43.50701000,63.19205000
4.99919988,15.82493000,98.73277000
5.09918388,-3.95238700,47.38250000
5.19916788,-23.72970000,-19.74655000
5.29915188,35.60224000,59.23966000
5.39913587,39.55462000,-23.68356000
5.49911987,75.17224000,7.88939400
5.59910387,-7.90477300,3.93700800
5.69908787,-19.77731000,15.79417000
5.79907186,67.25209000,-118.47930000
5.89905586,55.37955000,-90.82800000
5.99903986,79.12463000,7.88939400
6.09902386,63.29971000,-43.44550000
6.19900785,43.50701000,82.93860000
6.29899185,59.33194000,-43.44550000
6.39897585,35.60224000,43.44550000
6.49895985,-19.77731000,27.63595000
6.59894384,43.50701000,59.23966000
6.69892784,79.12463000,75.03383000
6.79891184,11.85716000,-3.93700800
6.89889584,-15.82493000,-23.68356000
6.99887984,-7.90477300,-51.33489000
7.09886383,7.90477300,27.63595000
7.19884783,47.47478000,-11.84178000
7.29883183,7.90477300,-3.93700800
7.39881583,-23.72970000,-23.68356000
7.49879982,47.47478000,-51.33489000
7.59878382,59.33194000,15.79417000
7.69876782,-7.90477300,75.03383000
7.79875182,63.29971000,35.54072000
7.89873581,59.33194000,-43.44550000
7.99871981,-27.68209000,82.93860000
8.09870381,-51.42716000,39.49311000
8.19868781,27.68209000,86.89099000
8.29867180,51.42716000,-11.84178000
8.39865580,-11.85716000,27.63595000
8.49863980,-31.64985000,-102.68520000
8.59862380,3.95238700,-3.93700800
8.69860779,59.33194000,71.08144000
8.79859179,63.29971000,35.54072000
8.89857579,-23.72970000,7.88939400
8.99855979,-19.77731000,7.88939400
9.09854379,59.33194000,7.88939400
9.19852778,-23.72970000,67.12906000
9.29851178,-27.68209000,67.12906000
9.39849578,11.85716000,-3.93700800
9.49847978,23.72970000,-47.38250000
9.59846377,-39.55462000,-63.19205000
9.69844777,-11.85716000,-78.98621000
9.79843177,3.95238700,11.84178000
9.89841577,23.72970000,63.19205000
9.99839976,-11.85716000,47.38250000
10.09838376,63.29971000,-19.74655000
10.19836776,35.60224000,0.00000000
10.29835176,-39.55462000,43.44550000
10.39833575,-79.12463000,78.98621000
10.49831975,19.77731000,47.38250000
10.59830375,0.00000000,3.93700800
10.69828775,15.82493000,78.98621000
10.79827175,-27.68209000,146.13070000
10.89825574,-19.77731000,114.52690000
10.99823974,-27.68209000,67.12906000
11.09822374,-47.47478000,63.19205000
11.19820774,-3.95238700,35.54072000
11.29819173,-7.90477300,11.84178000
11.39817573,-87.02940000,-86.89099000
11.49815973,-87.02940000,82.93860000
11.59814373,-35.60224000,27.63595000
11.69812772,-27.68209000,-19.74655000
11.79811172,3.95238700,-27.63595000
11.89809572,-47.47478000,63.19205000
11.99807972,-110.77450000,67.12906000
12.09806371,-43.50701000,102.68520000
12.19804771,-19.77731000,-3.93700800
12.29803171,-71.20448000,31.58834000
12.39801571,-39.55462000,27.63595000
12.49799971,-43.50701000,-55.28728000
12.59798370,-63.29971000,11.84178000
12.69796770,-90.99716000,63.19205000
12.79795170,-35.60224000,39.49311000
12.89793570,-126.59940000,7.88939400
12.99791969,-59.33194000,39.49311000
13.09790369,-7.90477300,-3.93700800
13.19788769,-39.55462000,31.58834000
13.29787169,-35.60224000,51.33489000
13.39785568,-98.90194000,39.49311000
13.49783968,-71.20448000,-7.88939400
13.59782368,-90.99716000,59.23966000
13.69780768,-47.47478000,150.08300000
13.79779167,-15.82493000,3.93700800
13.89777567,-79.12463000,-3.93700800
13.99775967,-27.68209000,15.79417000
14.09774367,-7.90477300,-7.88939400
14.19772767,15.82493000,3.93700800
14.29771166,7.90477300,19.74655000
14.39769566,-75.17224000,126.38410000
14.49767966,-71.20448000,63.19205000
14.59766366,-23.72970000,-31.58834000
14.69764765,-31.64985000,-31.58834000
14.79763165,-47.47478000,-23.68356000
14.89761565,-3.95238700,23.68356000
14.99759965,-11.85716000,31.58834000
15.09758364,-15.82493000,27.63595000
15.19756764,-15.82493000,90.82800000
15.29755164,11.85716000,-31.58834000
15.39753564,-47.47478000,-31.58834000
15.49751963,-31.64985000,-75.03383000
15.59750363,7.90477300,-67.12906000
15.69748763,11.85716000,-94.78038000
15.79747163,19.77731000,-51.33489000
15.89745563,7.90477300,11.84178000
15.99743962,55.37955000,-86.89099000
16.09742362,0.00000000,-82.93860000
