Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,59.33194000,-130.33650000
0.09998400,79.12463000,-11.84178000
0.19996800,0.00000000,-27.63595000
0.29995199,-23.72970000,-51.33489000
0.39993599,35.60224000,-154.02010000
0.49991999,19.77731000,-134.27350000
0.59990399,15.82493000,-90.82800000
0.69988798,83.07702000,-71.08144000
0.79987198,83.07702000,-106.63750000
0.89985598,67.25209000,-51.33489000
0.99983998,19.77731000,-59.23966000
1.09982397,75.17224000,-55.28728000
1.19980797,3.95238700,-126.38410000
1.29979197,51.42716000,-31.58834000
1.39977597,27.68209000,-78.98621000
1.49975996,39.55462000,-71.08144000
1.59974396,110.77450000,-43.44550000
1.69972796,0.00000000,35.54072000
1.79971196,43.50701000,-23.68356000
1.89969596,-7.90477300,-27.63595000
1.99967995,-31.64985000,11.84178000
2.09966395,31.64985000,63.19205000
2.19964795,-23.72970000,94.78038000
2.29963195,-23.72970000,110.57460000
2.39961594,-3.95238700,63.19205000
2.49959994,-39.55462000,55.28728000
2.59958394,-138.47190000,78.98621000
2.69956794,-130.55180000,47.38250000
2.79955193,-110.77450000,47.38250000
2.89953593,-63.29971000,27.63595000
2.99951993,-122.64700000,63.19205000
3.09950393,-79.12463000,59.23966000
3.19948792,-75.17224000,43.44550000
3.29947192,-98.90194000,181.67140000
3.39945592,-87.02940000,82.93860000
3.49943992,-162.20160000,161.92480000
3.59942392,-150.34450000,122.43170000
3.69940791,-94.94955000,86.89099000
3.79939191,-114.72690000,15.79417000
3.89937591,-174.07420000,59.23966000
3.99935991,-63.29971000,-27.63595000
4.09934390,-130.55180000,3.93700800
4.19932790,-27.68209000,-19.74655000
4.29931190,-59.33194000,27.63595000
4.39929590,-122.64700000,43.44550000
4.49927989,-146.37670000,-31.58834000
4.59926389,-118.67920000,-71.08144000
4.69924789,-83.07702000,15.79417000
4.79923189,-15.82493000,-106.63750000
4.89921588,-102.85430000,-102.68520000
4.99919988,19.77731000,-130.33650000
5.09918388,23.72970000,-67.12906000
5.19916788,-31.64985000,-90.82800000
5.29915188,23.72970000,-51.33489000
5.39913587,0.00000000,-59.23966000
5.49911987,71.20448000,-130.33650000
5.59910387,3.95238700,-130.33650000
5.69908787,47.47478000,-106.63750000
5.79907186,106.82210000,-98.73277000
5.89905586,146.37670000,-102.68520000
5.99903986,170.12180000,-157.97240000
6.09902386,19.77731000,-146.13070000
6.19900785,118.67920000,-118.47930000
6.29899185,71.20448000,-55.28728000
6.39897585,98.90194000,-98.73277000
6.49895985,39.55462000,-138.22590000
6.59894384,79.12463000,-114.52690000
6.69892784,39.55462000,-122.43170000
6.79891184,142.42430000,-122.43170000
6.89889584,142.42430000,-126.38410000
6.99887984,181.99430000,-90.82800000
7.09886383,181.99430000,-122.43170000
7.19884783,154.29690000,-63.19205000
7.29883183,162.20160000,-82.93860000
7.39881583,178.02660000,63.19205000
7.49879982,213.64420000,-7.88939400
7.59878382,106.82210000,-75.03383000
7.69876782,114.72690000,-43.44550000
7.79875182,110.77450000,55.28728000
7.89873581,59.33194000,-11.84178000
7.99871981,87.02940000,-35.54072000
8.09870381,118.67920000,-51.33489000
8.19868781,71.20448000,-27.63595000
8.29867180,114.72690000,-43.44550000
8.39865580,51.42716000,3.93700800
8.49863980,79.12463000,3.93700800
8.59862380,94.94955000,47.38250000
8.69860779,94.94955000,-43.44550000
8.79859179,90.99716000,27.63595000
8.89857579,162.20160000,55.28728000
8.99855979,142.42430000,7.88939400
9.09854379,114.72690000,-86.89099000
9.19852778,55.37955000,-19.74655000
9.29851178,51.42716000,7.88939400
9.39849578,43.50701000,15.79417000
9.49847978,79.12463000,23.68356000
9.59846377,94.94955000,47.38250000
9.69844777,55.37955000,-11.84178000
9.79843177,19.77731000,51.33489000
9.89841577,98.90194000,-43.44550000
9.99839976,94.94955000,-7.88939400
10.09838376,47.47478000,43.44550000
10.19836776,59.33194000,11.84178000
10.29835176,98.90194000,86.89099000
10.39833575,94.94955000,71.08144000
10.49831975,35.60224000,90.82800000
10.59830375,-11.85716000,98.73277000
10.69828775,23.72970000,114.52690000
10.79827175,19.77731000,130.33650000
10.89825574,90.99716000,67.12906000
10.99823974,3.95238700,102.68520000
11.09822374,-31.64985000,11.84178000
11.19820774,-7.90477300,217.22750000
11.29819173,47.47478000,102.68520000
11.39817573,7.90477300,134.27350000
11.49815973,-55.37955000,78.98621000
11.59814373,-23.72970000,138.22590000
11.69812772,0.00000000,122.43170000
11.79811172,-23.72970000,55.28728000
11.89809572,-87.02940000,169.82960000
11.99807972,-87.02940000,110.57460000
12.09806371,-130.55180000,94.78038000
12.19804771,-27.68209000,71.08144000
12.29803171,-75.17224000,114.52690000
12.39801571,-142.42430000,157.97240000
12.49799971,-150.34450000,94.78038000
12.59798370,-102.85430000,118.47930000
12.69796770,-122.64700000,75.03383000
12.79795170,-122.64700000,71.08144000
12.89793570,-134.51950000,3.93700800
12.99791969,-178.02660000,98.73277000
13.09790369,-55.37955000,19.74655000
13.19788769,-114.72690000,110.57460000
13.29787169,-118.67920000,71.08144000
13.39785568,-134.51950000,-31.58834000
13.49783968,-90.99716000,-15.79417000
13.59782368,-71.20448000,11.84178000
13.69780768,-83.07702000,39.49311000
13.79779167,-55.37955000,47.38250000
13.89777567,-71.20448000,-7.88939400
13.99775967,-63.29971000,-15.79417000
14.09774367,-7.90477300,35.54072000
14.19772767,0.00000000,23.68356000
14.29771166,-35.60224000,-43.44550000
14.39769566,0.00000000,-118.47930000
14.49767966,-75.17224000,-118.47930000
14.59766366,-43.50701000,-118.47930000
14.69764765,-31.64985000,-86.89099000
14.79763165,-39.55462000,-86.89099000
14.89761565,19.77731000,-118.47930000
14.99759965,-47.47478000,-67.12906000
15.09758364,-35.60224000,-90.82800000
15.19756764,-43.50701000,-106.63750000
15.29755164,35.60224000,-118.47930000
15.39753564,43.50701000,-114.52690000
15.49751963,35.60224000,-47.38250000
15.59750363,-59.33194000,-39.49311000
15.69748763,15.82493000,-55.28728000
15.79747163,11.85716000,-3.93700800
15.89745563,43.50701000,-3.93700800
15.99743962,7.90477300,3.93700800
16.09742362,35.60224000,-67.12906000
