Tempo,Canale A,Canale B
(ms),(mV),(mV)

0.00000000,-87.02940000,161.92480000
0.09998400,-134.51950000,122.43170000
0.19996800,-67.25209000,47.38250000
0.29995199,-102.85430000,43.44550000
0.39993599,-94.94955000,39.49311000
0.49991999,-122.64700000,138.22590000
0.59990399,-39.55462000,43.44550000
0.69988798,-63.29971000,51.33489000
0.79987198,-90.99716000,67.12906000
0.89985598,-87.02940000,63.19205000
0.99983998,-102.85430000,154.02010000
1.09982397,-43.50701000,94.78038000
1.19980797,-126.59940000,63.19205000
1.29979197,-118.67920000,27.63595000
1.39977597,-126.59940000,19.74655000
1.49975996,-118.67920000,3.93700800
1.59974396,-55.37955000,15.79417000
1.69972796,-51.42716000,59.23966000
1.79971196,-59.33194000,-23.68356000
1.89969596,-110.77450000,-11.84178000
1.99967995,-7.90477300,11.84178000
2.09966395,43.50701000,75.03383000
2.19964795,23.72970000,11.84178000
2.29963195,11.85716000,-59.23966000
2.39961594,-63.29971000,-27.63595000
2.49959994,-79.12463000,39.49311000
2.59958394,-55.37955000,15.79417000
2.69956794,-39.55462000,-51.33489000
2.79955193,31.64985000,-82.93860000
2.89953593,-27.68209000,-59.23966000
2.99951993,39.55462000,-82.93860000
3.09950393,27.68209000,-71.08144000
3.19948792,47.47478000,-39.49311000
3.29947192,-35.60224000,-43.44550000
3.39945592,51.42716000,-47.38250000
3.49943992,-43.50701000,15.79417000
3.59942392,43.50701000,-75.03383000
3.69940791,31.64985000,-82.93860000
3.79939191,-47.47478000,-55.28728000
3.89937591,39.55462000,-126.38410000
3.99935991,19.77731000,-78.98621000
4.09934390,15.82493000,-63.19205000
4.19932790,11.85716000,-75.03383000
4.29931190,39.55462000,-90.82800000
4.39929590,75.17224000,-71.08144000
4.49927989,47.47478000,-43.44550000
4.59926389,15.82493000,-122.43170000
4.69924789,19.77731000,-11.84178000
4.79923189,39.55462000,-94.78038000
4.89921588,7.90477300,7.88939400
4.99919988,27.68209000,-39.49311000
5.09918388,19.77731000,-7.88939400
5.19916788,-19.77731000,-43.44550000
5.29915188,-7.90477300,-78.98621000
5.39913587,-7.90477300,31.58834000
5.49911987,35.60224000,-35.54072000
5.59910387,55.37955000,-63.19205000
5.69908787,-3.95238700,-63.19205000
5.79907186,11.85716000,-7.88939400
5.89905586,7.90477300,-43.44550000
5.99903986,67.25209000,-51.33489000
6.09902386,27.68209000,15.79417000
6.19900785,55.37955000,-63.19205000
6.29899185,35.60224000,-67.12906000
6.39897585,35.60224000,-75.03383000
6.49895985,79.12463000,-27.63595000
6.59894384,83.07702000,3.93700800
6.69892784,19.77731000,-63.19205000
6.79891184,19.77731000,-55.28728000
6.89889584,39.55462000,-86.89099000
6.99887984,63.29971000,-82.93860000
7.09886383,55.37955000,-43.44550000
7.19884783,23.72970000,-98.73277000
7.29883183,15.82493000,-11.84178000
7.39881583,71.20448000,-31.58834000
7.49879982,55.37955000,-3.93700800
7.59878382,67.25209000,39.49311000
7.69876782,75.17224000,-23.68356000
7.79875182,35.60224000,39.49311000
7.89873581,47.47478000,0.00000000
7.99871981,-3.95238700,19.74655000
8.09870381,39.55462000,-47.38250000
8.19868781,-51.42716000,-3.93700800
8.29867180,-59.33194000,134.27350000
8.39865580,0.00000000,59.23966000
8.49863980,15.82493000,-11.84178000
8.59862380,19.77731000,63.19205000
8.69860779,-47.47478000,122.43170000
8.79859179,59.33194000,118.47930000
8.89857579,-19.77731000,126.38410000
8.99855979,-122.64700000,98.73277000
9.09854379,-83.07702000,35.54072000
9.19852778,-11.85716000,138.22590000
9.29851178,-35.60224000,173.78200000
9.39849578,-118.67920000,181.67140000
9.49847978,-102.85430000,35.54072000
9.59846377,-79.12463000,138.22590000
9.69844777,-130.55180000,146.13070000
9.79843177,-11.85716000,154.02010000
9.89841577,-189.89910000,126.38410000
9.99839976,-154.29690000,134.27350000
10.09838376,-170.12180000,11.84178000
10.19836776,-90.99716000,78.98621000
10.29835176,-43.50701000,-3.93700800
10.39833575,-142.42430000,43.44550000
10.49831975,-90.99716000,71.08144000
10.59830375,-94.94955000,15.79417000
10.69828775,-90.99716000,55.28728000
10.79827175,-98.90194000,59.23966000
10.89825574,-146.37670000,23.68356000
10.99823974,-94.94955000,-15.79417000
11.09822374,-67.25209000,7.88939400
11.19820774,-134.51950000,-11.84178000
11.29819173,-51.42716000,-35.54072000
11.39817573,-59.33194000,-122.43170000
11.49815973,-43.50701000,-110.57460000
11.59814373,-35.60224000,-181.67140000
11.69812772,43.50701000,-86.89099000
11.79811172,19.77731000,-78.98621000
11.89809572,83.07702000,-106.63750000
11.99807972,-23.72970000,-118.47930000
12.09806371,19.77731000,-114.52690000
12.19804771,43.50701000,-126.38410000
12.29803171,110.77450000,-122.43170000
12.39801571,94.94955000,-102.68520000
12.49799971,27.68209000,-114.52690000
12.59798370,71.20448000,-193.52850000
12.69796770,51.42716000,-138.22590000
12.79795170,114.72690000,-90.82800000
12.89793570,166.16940000,-114.52690000
12.99791969,174.07420000,-35.54072000
13.09790369,138.47190000,-138.22590000
13.19788769,170.12180000,-142.17830000
13.29787169,150.34450000,-51.33489000
13.39785568,130.55180000,15.79417000
13.49783968,94.94955000,-51.33489000
13.59782368,114.72690000,-31.58834000
13.69780768,114.72690000,3.93700800
13.79779167,55.37955000,43.44550000
13.89777567,15.82493000,51.33489000
13.99775967,102.85430000,-39.49311000
14.09774367,98.90194000,51.33489000
14.19772767,83.07702000,39.49311000
14.29771166,90.99716000,63.19205000
14.39769566,75.17224000,118.47930000
14.49767966,43.50701000,157.97240000
14.59766366,-47.47478000,134.27350000
14.69764765,-63.29971000,150.08300000
14.79763165,19.77731000,197.48090000
14.89761565,-55.37955000,146.13070000
14.99759965,-90.99716000,90.82800000
15.09758364,-67.25209000,90.82800000
15.19756764,-3.95238700,142.17830000
15.29755164,-83.07702000,138.22590000
15.39753564,-90.99716000,102.68520000
15.49751963,-79.12463000,59.23966000
15.59750363,-122.64700000,122.43170000
15.69748763,-102.85430000,150.08300000
15.79747163,-162.20160000,71.08144000
15.89745563,-90.99716000,31.58834000
15.99743962,-138.47190000,35.54072000
